league,model,rps,logloss,acc,brier,test_season
epl,skellam,0.39322433010055824,0.9520480915975361,0.5789473684210527,0.5620413014121912,2023
epl,poisson_shots,0.3862262209009904,0.9405523121057363,0.5763157894736842,0.5535111005331348,2023
epl,poisson_sot,0.38912559998705853,0.9432936626818884,0.5736842105263158,0.5567733748137971,2023
epl,ML_multinomial_logistic,0.3869305579270092,0.9575463612331592,0.5657894736842105,0.5625438861436408,2023
epl,ML_logistic_L1,0.3821038001342417,0.9404000644967551,0.5947368421052631,0.5533548568987378,2023
epl,ML_random_forest,0.384680048328776,0.9408917758822677,0.5815789473684211,0.5546828763074355,2023
epl,ML_extra_trees,0.3847104054779731,0.9379559447856004,0.5815789473684211,0.5529913295653147,2023
epl,ML_hist_gbm,0.47837006615291516,1.241407753167243,0.5105263157894737,0.6894106027763229,2023
epl,ML_kNN,0.3922061403508771,0.9503513807899194,0.5657894736842105,0.561046783625731,2023
epl,ML_naive_bayes,0.556313069903042,3.267328869324286,0.5421052631578948,0.7723727963175868,2023
epl,ML_svm_rbf,0.40491128774162954,0.9735769357313581,0.5710526315789474,0.5765782047793797,2023
epl,ML_neural_net,0.3904656166788459,0.9476956853487515,0.5552631578947368,0.5601837278170667,2023
epl,BASE_rates,0.46748095567867043,1.0537563827171665,0.4605263157894737,0.6369148199445983,2023
epl,BASE_always_home,0.8356052631578946,2.4936720050213803,0.4605263157894737,1.047178947368421,2023
epl,ENS_mean_prob,0.3851525885295913,0.9394662568781598,0.5763157894736842,0.5534868169752792,2023
epl,ENS_logit_mean,0.3816051464106315,0.9326587007860521,0.5789473684210527,0.5495763404094853,2023
epl,ENS_diverse5_mean,0.3901399593869854,0.9479241795911999,0.5710526315789474,0.5602116122877115,2023
epl,elo,0.40918261616998053,0.9931061675581475,0.5342105263157895,0.5946712274599617,2024
epl,elo_mov,0.40590591883389054,0.9883649081143742,0.5289473684210526,0.5909450099837895,2024
epl,elo_gd,0.40677851536117,0.9896564120754409,0.531578947368421,0.5919220351664546,2024
epl,glicko,0.4188991710964703,1.0081415022745461,0.5078947368421053,0.6034461422855204,2024
epl,pi_rating,0.41286961219147633,0.999283919256747,0.5052631578947369,0.5974342999949046,2024
epl,massey,0.4217545023710723,1.0121410264499475,0.5184210526315789,0.6066986252724854,2024
epl,colley,0.41798733072571875,1.0064258019234316,0.5236842105263158,0.6027328810340652,2024
epl,davidson,0.4257404009976835,1.0171530597789882,0.5052631578947369,0.6105222594540411,2024
epl,kalman,0.42060510595741774,1.0106675230969628,0.49736842105263157,0.6053791961865883,2024
epl,bayes_hier,0.4198420542930465,1.0092710267945297,0.5263157894736842,0.6045813260583998,2024
epl,points_per_game,0.4180316312515494,1.0061594805999132,0.5394736842105263,0.6037523104473453,2024
epl,goal_diff_pg,0.4219394130577068,1.0126589619151676,0.5052631578947369,0.6082804022954478,2024
epl,form_last5,0.4470354515861711,1.0496597893682378,0.4868421052631579,0.6333568843090983,2024
epl,head_to_head,0.45649191132723216,1.0623800890482762,0.43157894736842106,0.6415006061855629,2024
epl,lambda_gap,0.408164334064173,0.9921168673695742,0.5105263157894737,0.59180444527621,2024
epl,shots_gap,0.40886175712325223,0.992155320258693,0.5184210526315789,0.5937253968374441,2024
epl,sot_gap,0.40690292001194606,0.9929282325061208,0.5289473684210526,0.5912280058607569,2024
epl,poisson,0.40992658961403805,0.9945936358395535,0.5157894736842106,0.5941933284669418,2024
epl,dixon_coles,0.4099839639486576,0.9946733266307995,0.5157894736842106,0.5942592350156911,2024
epl,dixon_coles_decay,0.42154561972839194,1.012216416280404,0.5131578947368421,0.6061936456812196,2024
epl,bivariate_poisson,0.41023464856354597,0.9950556526294699,0.5157894736842106,0.5945515849035662,2024
epl,negative_binomial,0.41030715467589685,0.9952228416558339,0.5157894736842106,0.5946307467348657,2024
epl,zero_infl_poisson,0.4099117218322195,0.9946300143614669,0.5157894736842106,0.5942086134723356,2024
epl,skellam,0.4099130021292176,0.9945611686573502,0.5157894736842106,0.5941749427560573,2024
epl,poisson_shots,0.4085712455100345,0.9917366093365555,0.5236842105263158,0.5934902484846046,2024
epl,poisson_sot,0.4063321014708991,0.9905692677376503,0.5289473684210526,0.5909719697079224,2024
epl,ML_multinomial_logistic,0.4121572988006584,1.002422370682491,0.5131578947368421,0.599057406919925,2024
epl,ML_logistic_L1,0.4066098353282193,0.9924856997261358,0.5184210526315789,0.5928996141339657,2024
epl,ML_random_forest,0.4029655663788997,0.9842672846998375,0.531578947368421,0.5864446344536363,2024
epl,ML_extra_trees,0.40389700047106264,0.9836172969113799,0.5263157894736842,0.5869252758258889,2024
epl,ML_hist_gbm,0.4532161993147023,1.1497090848720084,0.5,0.670373953743248,2024
epl,ML_kNN,0.41847441520467826,1.0070370585115351,0.5105263157894737,0.6026008771929825,2024
epl,ML_naive_bayes,0.5877771257619374,3.5205038135876294,0.4921052631578947,0.846128167937423,2024
epl,ML_svm_rbf,0.42136275589187405,1.0111172807720845,0.531578947368421,0.6055905638054383,2024
epl,ML_neural_net,0.4168118614081852,1.0171871357356352,0.5052631578947369,0.6077418466523464,2024
epl,BASE_rates,0.47166281932902426,1.0826402716069499,0.40789473684210525,0.6568759618344105,2024
epl,BASE_always_home,0.909342105263158,2.7349860828461474,0.40789473684210525,1.149284210526316,2024
epl,ENS_mean_prob,0.40476837756975736,0.9879883035169393,0.5263157894736842,0.5894760133651343,2024
epl,ENS_logit_mean,0.40658544579255035,0.9891961940447758,0.5236842105263158,0.591528670904382,2024
epl,ENS_diverse5_mean,0.40504968717723927,0.9878324268282431,0.531578947368421,0.5903233680248023,2024
epl,elo,0.4188742335901564,1.0294469284981902,0.4868421052631579,0.6198087518462178,2025
epl,elo_mov,0.41929709450292785,1.0296961199400967,0.49736842105263157,0.6198693630146787,2025
epl,elo_gd,0.4188989981691896,1.028933261344283,0.48947368421052634,0.6193674831401628,2025
epl,glicko,0.41936419436829625,1.0304882211914397,0.4789473684210526,0.6181773770463292,2025
epl,pi_rating,0.41856258289330595,1.0287582245948257,0.4921052631578947,0.6178725626197529,2025
epl,massey,0.42320613140603375,1.0352268961716162,0.4789473684210526,0.622390139294893,2025
epl,colley,0.41736309458127224,1.0266778295248935,0.47368421052631576,0.6166596091676712,2025
epl,davidson,0.42212031648944826,1.03341890306155,0.45789473684210524,0.6219808598865555,2025
epl,kalman,0.4235219118896339,1.0360680073158894,0.5052631578947369,0.623282265584174,2025
epl,bayes_hier,0.42116122026004144,1.0325251391176442,0.48157894736842105,0.6200519609002099,2025
epl,points_per_game,0.43036460578766766,1.0458634489021652,0.4763157894736842,0.6318733509829348,2025
epl,goal_diff_pg,0.43020614554581577,1.0542696516496075,0.48947368421052634,0.6300961041015173,2025
epl,form_last5,0.44291550909868127,1.0661098989574014,0.4421052631578947,0.6448216611881606,2025
epl,head_to_head,0.4370408886259928,1.0587798400566943,0.46578947368421053,0.6370923910497754,2025
epl,lambda_gap,0.4200721383743787,1.0310932842563947,0.49736842105263157,0.6200917280365122,2025
epl,shots_gap,0.4208328538889631,1.032202794246017,0.4921052631578947,0.6199504601800588,2025
epl,sot_gap,0.41659190641941435,1.0257058205208665,0.49736842105263157,0.616028172841707,2025
