league,model,rps,logloss,acc,brier,test_season
ligue1,BASE_rates,0.4658592418300653,1.0888536653388963,0.39215686274509803,0.6605502745098039,2023
ligue1,BASE_always_home,0.9203039215686273,2.8071437237643373,0.39215686274509803,1.1798156862745097,2023
ligue1,ENS_mean_prob,0.4269027465099361,1.0350593592364836,0.4803921568627451,0.6234498309961819,2023
ligue1,ENS_logit_mean,0.42920712969143476,1.039932549738707,0.48366013071895425,0.6271316849710472,2023
ligue1,ENS_diverse5_mean,0.4323882739520413,1.0465678810491745,0.46405228758169936,0.6315936982027157,2023
ligue1,elo,0.4143177595916917,0.9764373586076853,0.5490196078431373,0.5777934760337259,2024
ligue1,elo_mov,0.4151360578781312,0.9783788745229205,0.5522875816993464,0.5791542970114284,2024
ligue1,elo_gd,0.414244538306245,0.9770091083188468,0.5490196078431373,0.578128702113792,2024
ligue1,glicko,0.4220228966365117,0.9859568723431766,0.5620915032679739,0.586694345345161,2024
ligue1,pi_rating,0.40870623731335554,0.9664366867382104,0.545751633986928,0.5733652040988765,2024
ligue1,massey,0.42111601678767796,0.9838668968201185,0.565359477124183,0.5846339871745744,2024
ligue1,colley,0.4148352795916087,0.9747279301517809,0.5686274509803921,0.5783201895356274,2024
ligue1,davidson,0.41812131838455735,0.9793004811177971,0.5751633986928104,0.5816103767375814,2024
ligue1,kalman,0.41961667628452237,0.985320846870251,0.5522875816993464,0.5858896358956535,2024
ligue1,bayes_hier,0.4192938467666818,0.9815228579260081,0.5620915032679739,0.583239606783041,2024
ligue1,points_per_game,0.43318108909292313,1.0035647730334916,0.5130718954248366,0.5988669027560171,2024
ligue1,goal_diff_pg,0.43002935861614777,1.0059117481454765,0.5424836601307189,0.5964804143290069,2024
ligue1,form_last5,0.4611214550924796,1.0519097211464872,0.4673202614379085,0.6320760936878733,2024
ligue1,head_to_head,0.46199408294570316,1.0403360456186632,0.5032679738562091,0.6266634625185538,2024
ligue1,lambda_gap,0.41304770516047384,0.9762371325886551,0.5555555555555556,0.5783364683679889,2024
ligue1,shots_gap,0.4302197324712568,0.9985552189236682,0.5163398692810458,0.5942996051657888,2024
ligue1,sot_gap,0.4281190305135446,0.9993674961592426,0.5261437908496732,0.5926872004121082,2024
ligue1,poisson,0.417043141652391,0.9815984169575758,0.5555555555555556,0.5827036149004284,2024
ligue1,dixon_coles,0.41702885677679796,0.9815172077296795,0.5555555555555556,0.582665589783939,2024
ligue1,dixon_coles_decay,0.43297332064071287,1.0056668276105345,0.5392156862745098,0.6015478400063904,2024
ligue1,bivariate_poisson,0.41735791563123553,0.9818630501769499,0.5555555555555556,0.5829243327350038,2024
ligue1,negative_binomial,0.41714967376271506,0.9815786760793159,0.5555555555555556,0.5827662039383593,2024
ligue1,zero_infl_poisson,0.41711157262960213,0.9817412174444374,0.5555555555555556,0.582800476564421,2024
ligue1,skellam,0.41704171673733564,0.9815906388470071,0.5555555555555556,0.582701062025016,2024
ligue1,poisson_shots,0.43150482318421546,1.0010557687085686,0.5130718954248366,0.5967198192756681,2024
ligue1,poisson_sot,0.4358649263645557,1.010349991296744,0.5098039215686274,0.601871455262192,2024
ligue1,ML_multinomial_logistic,0.41837387638176105,0.9945769922996334,0.5098039215686274,0.5908318089560156,2024
ligue1,ML_logistic_L1,0.41611321728103456,0.9860829683722893,0.5424836601307189,0.5849455305856796,2024
ligue1,ML_random_forest,0.4096583005103907,0.9749572277887286,0.5620915032679739,0.5746860180160285,2024
ligue1,ML_extra_trees,0.4109873932046929,0.9730320853101171,0.5620915032679739,0.5760329203089087,2024
ligue1,ML_hist_gbm,0.44437611438889113,1.1285217445962994,0.5228758169934641,0.6459582096092138,2024
ligue1,ML_kNN,0.4125290486564997,0.9820196609200684,0.5424836601307189,0.5826416122004358,2024
ligue1,ML_naive_bayes,0.6055875123771649,3.669193293238742,0.5098039215686274,0.815414447574791,2024
ligue1,ML_svm_rbf,0.42923699361191686,1.0028058247138418,0.5424836601307189,0.5975295919578502,2024
ligue1,ML_neural_net,0.42769195705516366,1.0009879773227697,0.5294117647058824,0.5956802612988753,2024
ligue1,BASE_rates,0.47257610502304687,1.0545065688721071,0.4673202614379085,0.6373704246678009,2024
ligue1,BASE_always_home,0.8353366013071896,2.4625219851714513,0.4673202614379085,1.0339986928104574,2024
ligue1,ENS_mean_prob,0.41233296388604707,0.9729948385751918,0.5555555555555556,0.5771244907878156,2024
ligue1,ENS_logit_mean,0.41303408617231036,0.9784173353569742,0.5555555555555556,0.5783025701140484,2024
ligue1,ENS_diverse5_mean,0.405106791446924,0.9651137090252226,0.5424836601307189,0.5716958344355746,2024
ligue1,elo,0.4160657845955289,1.0025735706423597,0.49836065573770494,0.5988089570813894,2025
ligue1,elo_mov,0.4152073625673653,1.0012452168034767,0.49836065573770494,0.5980137978108436,2025
ligue1,elo_gd,0.4151359725681579,1.0011380549106192,0.5049180327868853,0.5979069874706514,2025
ligue1,glicko,0.41868592046807995,1.0079797814165856,0.5114754098360655,0.6024076139733999,2025
ligue1,pi_rating,0.42241700217728306,1.0142640382272303,0.5114754098360655,0.6058556581644714,2025
ligue1,massey,0.4091117535875279,0.9937449674198384,0.5245901639344263,0.5930678155197786,2025
ligue1,colley,0.4102472924675316,0.9945745426951105,0.5016393442622951,0.5934287102300783,2025
ligue1,davidson,0.4071360274209801,0.9900419624414699,0.5278688524590164,0.5902158658218883,2025
ligue1,kalman,0.42815665069915604,1.0225783973565437,0.47540983606557374,0.611705214763037,2025
ligue1,bayes_hier,0.4140800472792319,1.0009746846623575,0.5377049180327869,0.5982709340577045,2025
ligue1,points_per_game,0.4337521818149325,1.0290829302721682,0.4721311475409836,0.6174065509626957,2025
ligue1,goal_diff_pg,0.4341857060130729,1.0320625086086355,0.4852459016393443,0.6180940171952932,2025
ligue1,form_last5,0.4485887040797317,1.0554872409849476,0.42950819672131146,0.6336666064385748,2025
ligue1,head_to_head,0.44405154443643835,1.043428704904276,0.5016393442622951,0.6279557324951891,2025
ligue1,lambda_gap,0.4231233044369821,1.0143290863846088,0.4852459016393443,0.6059843036025544,2025
ligue1,shots_gap,0.40491580126293875,0.9899500119195017,0.5409836065573771,0.5877640111338457,2025
ligue1,sot_gap,0.4063341752167822,0.991135735459463,0.5180327868852459,0.5891192995437212,2025
ligue1,poisson,0.4205431250397918,1.0083996823020862,0.4819672131147541,0.603182005289568,2025
ligue1,dixon_coles,0.42041557780913663,1.0081716615125478,0.4819672131147541,0.6030412682844339,2025
ligue1,dixon_coles_decay,0.4315250240977784,1.025901409390327,0.4786885245901639,0.6153354839798991,2025
ligue1,bivariate_poisson,0.42028343404677104,1.0078836193224006,0.4819672131147541,0.602919106077846,2025
ligue1,negative_binomial,0.42017626190520097,1.0077239067640662,0.4819672131147541,0.602799686389141,2025
ligue1,zero_infl_poisson,0.4205907893920326,1.0085108164267758,0.4819672131147541,0.6032423094540788,2025
ligue1,skellam,0.4205488896048853,1.0084253895089217,0.4819672131147541,0.603193187332112,2025
ligue1,poisson_shots,0.4091875707055079,0.9977350959530608,0.5311475409836065,0.5922489391302743,2025
ligue1,poisson_sot,0.41026877738267903,0.9978928644273317,0.4918032786885246,0.5935746558339219,2025
ligue1,ML_multinomial_logistic,0.4152101350375736,1.0131013800660096,0.5114754098360655,0.6011757896933132,2025
ligue1,ML_logistic_L1,0.4114068226559811,1.0055648099608303,0.5147540983606558,0.5982403969078822,2025
ligue1,ML_random_forest,0.41140450421030295,1.0005521762582912,0.5147540983606558,0.5952942930949363,2025
ligue1,ML_extra_trees,0.4100254594334608,0.9970392788867617,0.5081967213114754,0.5937654224825094,2025
