league,model,rps,logloss,acc,brier
bundesliga,ENS_logit_mean,0.3993973158280095,0.9853145116820294,0.5196078431372549,0.5869758245384251
bundesliga,ML_extra_trees,0.4029979269535259,0.9919407707423293,0.5228758169934641,0.5910068558986942
bundesliga,ENS_mean_prob,0.40325133365728927,0.9918521276669902,0.5250544662309368,0.5909929064968046
bundesliga,ML_logistic_L1,0.40359965250998797,0.9926217675092508,0.49782135076252726,0.5912685018385843
bundesliga,ML_random_forest,0.40494597745412986,0.9959024326440483,0.514161220043573,0.5937528556581911
bundesliga,sot_gap,0.4057282985066364,0.994224809344798,0.5108932461873639,0.5933260315651292
bundesliga,ML_kNN,0.40595679012345676,0.9993327783065094,0.5119825708061002,0.5948801742919392
bundesliga,ENS_diverse5_mean,0.4059793437942706,0.9965590541665951,0.5163398692810458,0.5944969441367104
bundesliga,elo_gd,0.40610839727733267,0.9975539271889796,0.5152505446623094,0.5949514189541747
bundesliga,elo_mov,0.4068571726943222,0.9987079196321539,0.514161220043573,0.5957957108521755
bundesliga,pi_rating,0.40744873841343615,0.9992809052569149,0.5119825708061002,0.5961689418622226
bundesliga,poisson_sot,0.40759349112119136,0.9998609580512626,0.5087145969498911,0.595123817077219
bundesliga,elo,0.40766172847902615,0.9996538543158917,0.5108932461873639,0.5963948093603515
bundesliga,lambda_gap,0.4080438071516346,0.9998871256780028,0.5217864923747276,0.5969923915603023
bundesliga,davidson,0.40900297557579607,1.0006934454605234,0.5108932461873639,0.5967726269379847
bundesliga,zero_infl_poisson,0.409389340490106,1.0033357553764057,0.5217864923747276,0.598716844349674
bundesliga,skellam,0.40939670058081745,1.0034434940889743,0.5217864923747276,0.5987719849503963
bundesliga,poisson,0.4093973619821279,1.0034300699697518,0.5217864923747276,0.5987680841776802
bundesliga,dixon_coles,0.4094557059099804,1.0035726426202676,0.5217864923747276,0.5988391443183673
bundesliga,bivariate_poisson,0.409591192634156,1.003502446305996,0.5217864923747276,0.598991409220107
bundesliga,negative_binomial,0.4096598554794414,1.0037868276870945,0.5217864923747276,0.5990498442665214
bundesliga,bayes_hier,0.40978353993447153,1.001462679846619,0.5108932461873639,0.5977317968947412
bundesliga,shots_gap,0.4098686130268312,1.0005995554198304,0.5065359477124183,0.5974657176614848
bundesliga,poisson_shots,0.41001092652673676,1.000945909364268,0.5087145969498911,0.5974903615194216
bundesliga,massey,0.4108953646330308,1.0028353987472263,0.4989106753812636,0.5985411485641232
bundesliga,ML_neural_net,0.4118501550028677,1.0117332166523774,0.4989106753812636,0.6025363830678333
bundesliga,ML_multinomial_logistic,0.4119724039085549,1.011216175986057,0.49782135076252726,0.6018801365931796
bundesliga,kalman,0.41423228866894274,1.0094649280229253,0.5076252723311547,0.6032968823623887
bundesliga,points_per_game,0.4158939595375164,1.0112450767445462,0.5043572984749455,0.605001339193382
bundesliga,colley,0.4166091293140155,1.011662102531147,0.4923747276688453,0.6046829614175867
bundesliga,goal_diff_pg,0.42062582689028327,1.017729119419643,0.48257080610021785,0.6094173377680405
bundesliga,glicko,0.42077053486705407,1.0180860032134362,0.4912854030501089,0.6096681535555842
bundesliga,dixon_coles_decay,0.4218042921681147,1.0217183238630596,0.5065359477124183,0.6115762912486864
bundesliga,ML_svm_rbf,0.42712006837194955,1.0273493224587742,0.4989106753812636,0.6163799317818548
bundesliga,form_last5,0.44086714385166575,1.0460608714249116,0.45751633986928103,0.6301736173583273
bundesliga,head_to_head,0.4559966291968972,1.066716722964457,0.42483660130718953,0.6440060284803732
bundesliga,BASE_rates,0.4659070862267282,1.0813670445342898,0.420479302832244,0.6554164431850364
bundesliga,ML_hist_gbm,0.4783653594229294,1.2096297460668244,0.46078431372549017,0.6926907858367224
bundesliga,ML_naive_bayes,0.5603887202467073,2.934622695474491,0.5087145969498911,0.8054170992914617
bundesliga,BASE_always_home,0.8760337690631808,2.677286257048178,0.420479302832244,1.1248701525054465
